Date,Station,Survey_Type,Trail_Walked,Segment,Surveyors,Survey_Start_Time,Survey_End_Time,Gross_ID,Animal_ID,Family,Species,Common_Name,Time_Found,GPS_Coordinates,Observor,Temperature_at_Time_of_Detection,Humidity_at_Time_of_Detection,Distance_From_Trail_m,Height_of_Individual,Habitat_Type,Time_Window_of_Last_Rain_Event_h,Weather,Wind,Diet_Type,Primary_Diet_Component,Size,Notes,,
6/25/25,TBS,Night,Harpia Plot-Harpia,HARP-01,"O,J,JP",8:00 PM,10:22 PM,Lizard,LZ87,Anolidae,Anolis scypheus,Yellow-tongued Anole,10:16 PM,S 00º38.1746' W 076º08.7424',Owen,78.2,97.4,0.4,U,Terrafirme,6,cloudy,no wind,,,,,,
6/26/25,TBS,Afternoon,Guacamayo,GUAC-04,"J,JP",2:10 PM,3:49 PM,Lizard,LZ88,Teiidae,Kentropyx pelviceps,Forest Whiptail,2:20 PM,S 00º38.0917' W 076º09.4482',Juan Pablo,87.2,75.8,1.5,G,Varzea,18,partly cloudy,no wind,,,,,,
6/26/25,TBS,Afternoon,Guacamayo,GUAC-04,"J,JP",2:10 PM,3:49 PM,Lizard,LZ89,Anolidae,Anolis scypheus,Yellow-tongued Anole,2:28 PM,S 00º38.1086' W 076º09.4878',Juan Pablo,84.1,86.4,0.8,G,Terrafirme,18,partly cloudy,no wind,,,,,,
6/26/25,TBS,Afternoon,Guacamayo,GUAC-04,"J,JP",2:10 PM,3:49 PM,Frog,FG428,Ranidae,Lithobates palmipes,Amazon River Frog,2:32 PM,S 00º38.0966' W 076º09.5002',Juan Pablo,84,80.6,0.3,G,Terrafirme,18,partly cloudy,no wind,,,,,,
6/26/25,TBS,Afternoon,Guacamayo,GUAC-04,"J,JP",2:10 PM,3:49 PM,Frog,FG429,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,2:44 PM,S 00º38.0227' W 076º09.5553',Jacob,83.1,85.2,1.5,G,Terrafirme,18,partly cloudy,no wind,,,,,,
6/26/25,TBS,Afternoon,Guacamayo,GUAC-04,"J,JP",2:10 PM,3:49 PM,Frog,FG430,Bufonidae,Rhinella margaritifera,South American Common Toad,3:09 PM,S 00º37.8527' W 076º09.7349',Juan Pablo,80.7,91,0,G,Varzea,18,partly cloudy,no wind,,,,,,
6/26/25,TBS,Afternoon,Guacamayo,GUAC-04,"J,JP",2:10 PM,3:49 PM,Frog,FG431,Bufonidae,Rhinella margaritifera,South American Common Toad,3:19 PM,S 00º37.9076 W 076º09.7889',Jacob,81.2,92.7,0.4,G,Varzea,18,partly cloudy,no wind,,,,,,
6/26/25,TBS,Afternoon,Guacamayo,GUAC-04,"J,JP",2:10 PM,3:49 PM,Frog,FG432,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,3:22 PM,S 00º37.9283' W 076º09.7982',Jacob,81.5,93.4,0.3,G,Varzea,18,partly cloudy,no wind,,,,,,
6/26/25,TBS,Afternoon,Guacamayo,GUAC-04,"J,JP",2:10 PM,3:49 PM,Frog,FG433,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,3:27 PM,S 00º37.9672' W 076º09.8000',Jacob,81.8,94.4,0,G,Varzea,18,partly cloudy,no wind,,,,,,
6/26/25,TBS,Afternoon,Guacamayo,GUAC-04,"J,JP",2:10 PM,3:49 PM,Frog,FG434,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,3:27 PM,S 00º38.2402' W 076º08.7598',Jacob,81.8,94.4,0.9,G,Varzea,18,partly cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-01,"O,J,JP",8:01 PM,10:51 PM,Lizard,LZ90,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,8:02 PM,S 00º38.1899' W 076º08.9676',Owen,75.9,93.8,3,U,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-03,"O,J,JP",8:01 PM,10:51 PM, Lizard,LZ91,Anolidae,Anolis fuscoauratus,Brown-eared Anole,8:22 PM,S 00º38.2390' W 076º08.8033',Juan Pablo,76.1,95,0.5,U,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-03,"O,J,JP",8:01 PM,10:51 PM,Frog,FG434,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,8:29 PM,S 00º37.9660' W 076º09.8012',Juan Pablo,76.5,95.6,0.3,G,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-03,"O,J,JP",8:01 PM,10:51 PM,Frog,FG435,Bufonidae,Rhinella margaritifera,South American Common Toad,8:32 PM,S 00º38.2573' W 076º08.7563',Jacob,76.5,95.6,0,U,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MURC-01,"O,J,JP",8:01 PM,10:51 PM,Frog,FG436,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,8:39 PM,S 00º38.2275' W 076º08.69644',Juan Pablo,76.7,94.1,0.1,G,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MURC-01,"O,J,JP",8:01 PM,10:51 PM,Lizard,LZ92,Anolidae,Anolis scypheus,Yellow-tongued Anole,8:41 PM,S 00º38.2265' W 076º08.6803',Owen,76.7,94.1,1.3,U,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MUPO-01,"O,J,JP",8:01 PM,10:51 PM,Frog,FG437,Hylidae,Boana calcarata,Convict Treefrog,9:04 PM,S 00º38.2955' W 076º08.6446',Jacob,78.1,91.2,3.6,U,Varzea,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MUPO-01,"O,J,JP",8:01 PM,10:51 PM, Lizard,LZ93,Sphaerodactylidae,Gonatodes concinnatus,O'Shaughnessy's Gecko,9:25 PM,S 00º38.3013' W 076º08.6038',Juan Pablo,79.9,88.2,2.6,U,Varzea,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-04,"O,J,JP",8:01 PM,10:51 PM, Lizard,LZ94,Anolidae,Anolis trachyderma,Common Forest Anole,9:48 PM,S 00º38.3222' W 076º08.6927',Jacob,79.8,87,1,U,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-04,"O,J,JP",8:01 PM,10:51 PM, Lizard,LZ95,Anolidae,Anolis scypheus,Yellow-tongued Anole,9:56 PM,S 00º38.3767' W 076º08.6771',Juan Pablo,76.5,93.7,2,U,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-04,"O,J,JP",8:01 PM,10:51 PM, Lizard,LZ96,Anolidae,Anolis scypheus,Yellow-tongued Anole,9:58 PM,S 00º38.3853' W 076º08.6736',Juan Pablo,76.5,93.7,0.5,U,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-05,"O,J,JP",8:01 PM,10:51 PM,Frog,FG438,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,10:03 PM,S 00º38.4365' W 076º08.6953',Jacob,76.6,97.7,0.2,G,Terrafirme,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-05,"O,J,JP",8:01 PM,10:51 PM, Lizard,LZ97,Anolidae,Anolis punctatus,Amazon Green Anole,10:09 PM,S 00º38.4144' W 076º08.7428',Juan Pablo,76.9,94.3,0.6,U,Varzea,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,MAPO-05,"O,J,JP",8:01 PM,10:51 PM, Lizard,LZ98,Anolidae,Anolis scypheus,Yellow-tongued Anole,10:15 PM,S 00º38.4097' W 076º08.7744',Juan Pablo,78.3,95.4,0.7,U,Varzea,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,NUMA-02,"O,J,JP",8:01 PM,10:51 PM, Lizard,LZ99,Anolidae,Anolis fuscoauratus,Brown-eared Anole,10:40 PM,S 00º38.3186' W 076º08.9053',Juan Pablo,75.9,96.6,0.5,U,Varzea,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,NUMA-02,"O,J,JP",8:01 PM,10:51 PM, Lizard,LZ100,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,10:40 PM,S 00º38.3186' W 076º08.9098',Owen,76.1,96.2,0.4,U,Varzea,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,NUMA-02,"O,J,JP",8:01 PM,10:51 PM,Frog,FG439,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,10:41 PM,S 00º38.3127' W 076º08.9083',Jacob,76.1,96.2,1.5,G,Varzea,30,cloudy,no wind,,,,,,
6/26/25,TBS,Night,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,NUMA-02,"O,J,JP",8:01 PM,10:51 PM,Frog,FG440,Hylidae,Unknown,Tree Frogs and Allies,10:47 PM,S 00º38.2813' W 076º08.9237',Owen,76.3,94.6,12,U,Varzea,30,cloudy,no wind,,,,,,
6/27/25,TBS,Night,Guacamayo-Danta-Lago,DANT-01,"O,J,JP",8:10 PM,10:04 PM,Salamander,SL40,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:42 PM,S 00º38.1016' W 076º09.2177',Juan Pablo,80.5,87.6,1.5,U,Varzea,0,rain,no wind,,,,,,
6/27/25,TBS,Night,Guacamayo-Danta-Lago,DANT-01,"O,J,JP",8:10 PM,10:04 PM,Frog,FG441,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,8:55 PM,S 00º38.1905' W 076º09.2505',Juan Pablo,79.8,85.9,0.8,U,Terrafirme,0,rain,no wind,,,,,,
6/27/25,TBS,Night,Guacamayo-Danta-Lago,DANT-01,"O,J,JP",8:10 PM,10:04 PM, Lizard,LZ101,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,9:01 PM,S 00º38.2232' W 076º09.2630',Jacob,79.9,86.8,0.5,U,Terrafirme,0,rain,no wind,,,,,,
6/27/25,TBS,Night,Guacamayo-Danta-Lago,DANT-01,"O,J,JP",8:10 PM,10:04 PM,Frog,FG442,Bufonidae,Rhinella margaritifera,South American Common Toad,9:01 PM,S 00º38.2253' W 076º09.2675',Juan Pablo,79.9,86.8,0.8,U,Terrafirme,0,rain,no wind,,,,,,
6/27/25,TBS,Night,Guacamayo-Danta-Lago,DANT-01,"O,J,JP",8:10 PM,10:04 PM, Lizard,LZ102,Anolidae,Anolis scypheus,Yellow-tongued Anole,9:10 PM,S 00º38.2820' W 076º09.2581',Juan Pablo,79.1,87.4,0.9,U,Varzea,0,rain,no wind,,,,,,
6/27/25,TBS,Night,Guacamayo-Danta-Lago,DANT-01,"O,J,JP",8:10 PM,10:04 PM, Lizard,LZ103,Anolidae,Anolis trachyderma,Common Forest Anole,9:15 PM,S 00º38.3108' W 076º09.2452',Juan Pablo,80.4,85.7,1,U,Varzea,0,rain,no wind,,,,,,
6/27/25,TBS,Night,Guacamayo-Danta-Lago,LAGO-01,"O,J,JP",8:10 PM,10:04 PM,Frog,FG443,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,9:51 PM,S 00º38.3222' W 076º09.0919',Juan Pablo,80.1,86.4,0.9,U,Varzea,0,rain,no wind,,,,,,
6/27/25,TBS,Night,Guacamayo-Danta-Lago,LAGO-01,"O,J,JP",8:10 PM,10:04 PM, Lizard,LZ104,Anolidae,Anolis fuscoauratus,Brown-eared Anole,9:53 PM,S 00º38.3170' W 076º09.0814',Owen,80.1,86.4,1.4,U,Varzea,0,rain,no wind,,,,,,
6/27/25,TBS,Night,Guacamayo-Danta-Lago,LAGO-01,"O,J,JP",8:10 PM,10:04 PM,Frog,FG444,Leptodactylidae,Leptodactylus spp.,Neotropical Grass Frogs,9:58 PM,S 00º38.2943' W 076º09.0536',Owen,80.4,86.6,0.3,G,Varzea,0,rain,no wind,,,,,,
6/28/25,TBS,Night,Guacamayo-Puma-Harpia-Chorongo,GUAC-03,"O,J,JP",8:17 PM,10:36 PM,Frog,FG445,Bufonidae,Rhinella margaritifera,South American Common Toad,8:19 PM,S 00º38.0750' W 076º09.2410',Juan Pablo,77.3,87.1,1.3,U,Varzea,6,clear,no wind,,,,,,
6/28/25,TBS,Night,Guacamayo-Puma-Harpia-Chorongo,GUAC-03,"O,J,JP",8:17 PM,10:36 PM,Frog,FG446,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,8:20 PM,S 00º38.0761' W 076º09.2375',Juan Pablo,77.3,87.1,0.8,U,Varzea,6,clear,no wind,,,,,,
6/28/25,TBS,Night,Guacamayo-Puma-Harpia-Chorongo,GUAC-03,"O,J,JP",8:17 PM,10:36 PM,Frog,FG447,Craugastoridae,Pristimantis kichwarum,Jatun Sacha Rain Frog,8:28 PM,S 00º38.0697' W 076º09.2810',Jacob,74.8,94.3,2,U,Terrafirme,6,clear,no wind,,,,,,
6/28/25,TBS,Night,Guacamayo-Puma-Harpia-Chorongo,PUMA-01,"O,J,JP",8:17 PM,10:36 PM,Frog,FG448,Bufonidae,Rhinella margaritifera,South American Common Toad,8:48 PM,S 00º37.9929' W 076º09.3225',Owen,74.7,94.6,3.8,U,Terrafirme,6,clear,no wind,,,,,,
6/28/25,TBS,Night,Guacamayo-Puma-Harpia-Chorongo,PUMA-01,"O,J,JP",8:17 PM,10:36 PM, Lizard,LZ105,Sphaerodactylidae,Gonatodes concinnatus,O'Shaughnessy's Gecko,9:02 PM,S 00º37.8894' W 076º09.3886',Owen,73.6,96.4,2.5,U,Terrafirme,6,clear,no wind,,,,,,
6/28/25,TBS,Night,Guacamayo-Puma-Harpia-Chorongo,PUMA-01,"O,J,JP",8:17 PM,10:36 PM,Frog,FG449,Hylidae,Boana spp.,Gladiator Treefrogs,9:05 PM,S 00º37.8716' W 076º09.3899',Jacob,74.3,95.7,2.2,U,Terrafirme,6,clear,no wind,,,,,,
6/28/25,TBS,Night,Guacamayo-Puma-Harpia-Chorongo,PUMA-02,"O,J,JP",8:17 PM,10:36 PM, Lizard,LZ106,Anolidae,Unknown,Anoles,9:30 PM,S 00º37.7456' W 076º09.3172',Jacob,74.1,97.2,3.2,U,Terrafirme,6,clear,no wind,,,,,,
6/28/25,TBS,Night,Guacamayo-Puma-Harpia-Chorongo,HARP-05,"O,J,JP",8:17 PM,10:36 PM,Salamander,SL41,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:48 PM,S 00º37.8504' W 076º09.2164',Owen,74.5,98.3,0.3,U,Terrafirme,6,clear,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,MAPO-02,"O,J,JP",8:08 PM,11:03 PM,Frog,FG450,Hylidae,Boana geographicans,Map Treefrog,8:18 PM,S 00º38.2161' W 076º08.8861',Owen,78.9,88.2,0.4,U,Terrafirme,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,MANU-01,"O,J,JP",8:08 PM,11:03 PM,Frog,FG451,Bufonidae,Rhinella margaritifera,South American Common Toad,8:30 PM,S 00º38.2698' W 076º08.9329',Juan Pablo,75.7,93.3,0.3,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,NUMA-02,"O,J,JP",8:08 PM,11:03 PM,Frog,FG452,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,8:44 PM,S 00º38.3139' W 076º08.9041',Jacob,75.7,93.4,3.2,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,NUMA-02,"O,J,JP",8:08 PM,11:03 PM,Frog,FG453,Bufonidae,Rhinella margaritifera,South American Common Toad,8:51 PM,S 00º38.3757' W 076º08.9154',Jacob,75.3,94,0.4,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-02,"O,J,JP",8:08 PM,11:03 PM, Lizard,LZ107,Anolidae,Anolis trachyderma,Common Forest Anole,9:03 PM,S 00º38.4664' W 076º08.9386',Jacob,75.6,93.1,4.2,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-02,"O,J,JP",8:08 PM,11:03 PM,Salamander,SL42,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,9:04 PM,S 00º38.4727' W 076º08.9407',Juan Pablo,75.6,93.1,0.4,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-02,"O,J,JP",8:08 PM,11:03 PM, Lizard,LZ108,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,9:13 PM,S 00º38.5293' W 076º08.9215',Owen,75.2,94.7,5,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-02,"O,J,JP",8:08 PM,11:03 PM,Frog,FG454,Bufonidae,Rhinella margaritifera,South American Common Toad,9:22 PM,S 00º38.5940' W 076º08.9020',Juan Pablo,75.5,94,0.3,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-02,"O,J,JP",8:08 PM,11:03 PM, Lizard,LZ109,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,9:33 PM,S 00º38.6105' W 076º08.8145',Juan Pablo,75.3,93.5,0.2,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-02,"O,J,JP",8:08 PM,11:03 PM, Lizard,LZ110,Anolidae,Anolis fuscoauratus,Brown-eared Anole,9:35 PM,S 00º38.6111' W 076º08.8024',Juan Pablo,76,91.6,0.4,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-02,"O,J,JP",8:08 PM,11:03 PM, Lizard,LZ111,Anolidae,Anolis fuscoauratus,Brown-eared Anole,9:45 PM,S 00º38.6211' W 076º08.7249',Owen,74.7,94.2,3.4,U,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-01,"O,J,JP",8:08 PM,11:03 PM,Frog,FG455,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,9:59 PM,S 00º38.5751' W 076º08.6392',Owen,76.1,93.7,0,G,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-01,"O,J,JP",8:08 PM,11:03 PM,Frog,FG456,Bufonidae,Rhaebo guttatus,Smooth-sided Toad,10:04 PM,S 00º38.5430' W 076º08.6779',Owen,76.1,92.6,0,G,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-01,"O,J,JP",8:08 PM,11:03 PM,Frog,FG457,Leptodactylidae,Leptodactylus spp.,Neotropical Grass Frogs,10:08 PM,S 00º38.5126' W 076º08.6882',Owen,76.1,92.6,0,G,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-01,"O,J,JP",8:08 PM,11:03 PM,Frog,FG458,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,10:10 PM,S 00º38.5089' W 076º08.6877',Owen,76.1,92.6,0.3,G,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-01,"O,J,JP",8:08 PM,11:03 PM,Frog,FG459,Leptodactylidae,Leptodactylus spp.,Neotropical Grass Frogs,10:11 PM,S 00º38.5059' W 076º08.6821',Juan Pablo,76.3,92,1.5,G,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,CHIO-01,"O,J,JP",8:08 PM,11:03 PM,Frog,FG460,Leptodactylidae,Leptodactylus pentadactylus,Smoky Jungle Frog,10:11 PM,S 00º38.5057' W 076º08.6839',Juan Pablo,76.3,92,3,G,Varzea,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,MAPO-06,"O,J,JP",8:08 PM,11:03 PM, Lizard,LZ112,Anolidae,Anolis fuscoauratus,Brown-eared Anole,10:35 PM,S 00º38.3999' W 076º08.8525',Owen,75.8,93,0,U,Terrafirme,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,MAPO-06,"O,J,JP",8:08 PM,11:03 PM,Frog,FG461,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,10:38 PM,S 00º38.4101' W 076º08.8769',Jacob,75.8,93,1,G,Terrafirme,6,cloudy,no wind,,,,,,
6/29/25,TBS,Night,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,NUMA-01,"O,J,JP",8:08 PM,11:03 PM,Frog,FG462,Leptodactylidae,Leptodactylus pentadactylus,Smoky Jungle Frog,10:50 PM,S 00º38.4009' W 076º08.9405',Owen,75.4,97.4,0,G,Varzea,6,cloudy,no wind,,,,,,
6/30/25,TBS,Afternoon,Harpia,HARP-02,"O,J",2:34 PM,3:37 PM,Lizard,LZ113,Anolidae,Anolis scypheus,Yellow-tongued Anole,2:37 PM,S 00º38.0123' W 076º08.7050',Jacob,79.5,93.6,0.5,G,Terrafirme,6,partly cloudy,felt on face,,,,,,
6/30/25,TBS,Afternoon,Harpia,HARP-02,"O,J",2:34 PM,3:37 PM,Frog,FG463,Bufonidae,Rhinella margaritifera,South American Common Toad,2:40 PM,S 00º37.9974' W 076º08.6893',Owen,79.5,93.6,0.4,G,Terrafirme,6,partly cloudy,felt on face,,,,,,
6/30/25,TBS,Afternoon,Harpia,HARP-02,"O,J",2:34 PM,3:37 PM,Frog,FG464,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,2:54 PM,S 00º37.8231' W 076º08.7120',Owen,79,95,0.3,U,Terrafirme,6,partly cloudy,felt on face,,,,,,
6/30/25,TBS,Afternoon,Harpia,HARP-02,"O,J",2:34 PM,3:37 PM,Lizard,LZ114,Alopoglossidae,Alopoglossus atriventris,Keel-bellied Shade Lizard,3:01 PM,S 00º37.7513' W 076º08.7376',Jacob,79.3,95.2,0.3,G,Varzea,6,partly cloudy,felt on face,,,,,,
6/30/25,TBS,Afternoon,Harpia,HARP-02,"O,J",2:34 PM,3:37 PM,Frog,FG465,Bufonidae,Rhinella margaritifera,South American Common Toad,3:06 PM,S 00º37.7011' W 076º08.7431',Jacob,78.8,96.2,0.4,G,Terrafirme,6,partly cloudy,felt on face,,,,,,
6/30/25,TBS,Afternoon,Harpia,HARP-02,"O,J",2:34 PM,3:37 PM,Frog,FG466,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,3:30 PM,S 00º37.5265' W 076º08.9022',Jacob,79,96.5,0.6,G,Terrafirme,6,partly cloudy,felt on face,,,,,,
6/30/25,TBS,Afternoon,Harpia,HARP-02,"O,J",2:34 PM,3:37 PM, Lizard,LZ115,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,3:33 PM,S 00º37.5230' W 076º08.9357',Jacob,79.8,94.4,1.2,G,Terrafirme,6,partly cloudy,felt on face,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUMA-01,"O,J,JP",8:12 PM,11:15 PM, Lizard,LZ116,Anolidae,Anolis fuscoauratus,Brown-eared Anole,8:32 PM,S 00º37.9079' W 076º09.3752',Jacob,77.8,90.9,3,U,Terrafirme,6,cloudy,no wind,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUMA-01,"O,J,JP",8:12 PM,11:15 PM,Frog,FG467,Leptodactylidae,Leptodactylus spp.,Neotropical Grass Frogs,8:48 PM,S 00º37.7846' W 076º09.4240',Owen,77.5,95.3,0.1,G,Terrafirme,6,cloudy,no wind,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUPL-01,"O,J,JP",8:12 PM,11:15 PM,Frog,FG468,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,9:02 PM,S 00º37.6601' W 076º09.4326',Juan Pablo,77.1,95,0.8,U,Varzea,6,cloudy,no wind,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUPL-02,"O,J,JP",8:12 PM,11:15 PM,Lizard,LZ117,Anolidae,Anolis scypheus,Yellow-tongued Anole,9:10 PM,S 00º37.5881' W 076º09.4367',Jacob,78.1,94.7,1.3,U,Varzea,6,cloudy,no wind,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUPL-02,"O,J,JP",8:12 PM,11:15 PM,Lizard,LZ118,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,9:13 PM,S 00º37.5652' W 076º09.4403',Jacob,78.1,94.7,3.4,U,Terrafirme,6,cloudy,no wind,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUPL-02,"O,J,JP",8:12 PM,11:15 PM,Frog,FG469,Aromobatidae,Allobates femoralis,Spotted-thighed Poison Frog,9:29 PM,S 00º37.3332' W 076º09.4520',Owen,78.9,93,0.5,G,Varzea,6,cloudy,no wind,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUPL-05,"O,J,JP",8:12 PM,11:15 PM,Frog,FG470,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,10:18 PM,S 00º37.3761' W 076º09.6680',Jacob,77,92.8,0.4,G,Varzea,6,cloudy,no wind,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUPL-05,"O,J,JP",8:12 PM,11:15 PM,Lizard,LZ119,Anolidae,Anolis fuscoauratus,Brown-eared Anole,10:19 PM,S 00º37.3733' W 076º09.6670',Juan Pablo,77,92.8,0.6,U,Varzea,6,cloudy,no wind,,,,,,
